@relation '/home/lapsec/Documentos/Classificador/bases/NSL_KDD-master/KDDTrain+binary_class-weka.filters.unsupervised.attribute.Remove-R10-34,38-41-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R1,8-9'

@attribute protocol_type {icmp,tcp,udp}
@attribute service {IRC,Z39_50,aol,harvest,tftp_u,http_2784,http_8001,X11,urh_i,rje,auth,bgp,courier,csnet_ns,ctf,daytime,discard,domain,domain_u,echo,eco_i,ecr_i,red_i,tim_i,efs,exec,finger,ftp,ftp_data,pm_dump,gopher,hostnames,http,http_443,imap4,iso_tsap,klogin,kshell,ldap,link,login,mtp,name,netbios_dgm,netbios_ssn,netbios_ns,netstat,nnsp,nntp,ntp_u,other,pop_2,pop_3,printer,private,remote_job,shell,smtp,sql_net,ssh,sunrpc,supdup,systat,telnet,time,urp_i,uucp,uucp_path,vmnet,whois}
@attribute flag {REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute classe {0,1}

@data
tcp,Z39_50,S0,0,0,0,1
tcp,http,SF,199,280,0,0
tcp,http,SF,295,1292,0,0
tcp,http,SF,412,921,0,0
icmp,urp_i,SF,183,0,0,0
tcp,http,SF,338,281,0,0
tcp,systat,S0,0,0,0,1
icmp,eco_i,SF,18,0,0,1
tcp,http,SF,208,280,0,0
tcp,ftp_data,S0,0,0,0,1
udp,domain_u,SF,45,129,0,0
tcp,smtp,SF,980,384,0,0
tcp,http,SF,212,28541,0,0
tcp,http,SF,204,15474,0,0
tcp,ctf,S0,0,0,0,1
tcp,whois,S0,0,0,0,1
tcp,bgp,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,354,1215,0,0
tcp,private,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,systat,REJ,0,0,0,1
tcp,klogin,S0,0,0,0,1
udp,other,SF,516,4,0,0
udp,domain_u,SF,45,45,0,0
tcp,telnet,SF,99,1792,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,240,655,0,0
tcp,mtp,S0,0,0,0,1
tcp,other,REJ,0,0,0,1
tcp,ftp_data,SF,4892,0,0,0
tcp,http,SF,298,38737,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,telnet,SF,514,10864,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,discard,S0,0,0,0,1
tcp,http,SF,309,1411,0,0
tcp,time,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,306,2239,0,0
tcp,http,SF,236,2213,0,0
tcp,http,S1,205,29200,0,0
icmp,eco_i,SF,8,0,0,1
tcp,smtp,SF,906,332,0,0
tcp,http,SF,326,930,0,0
tcp,discard,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,195,204,0,0
tcp,supdup,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,other,S0,0,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,http,SF,340,2499,0,0
tcp,private,RSTR,0,0,0,1
tcp,link,S0,0,0,0,1
tcp,telnet,SF,489,3368,0,0
tcp,private,S0,0,0,0,1
tcp,sql_net,S0,0,0,0,1
tcp,http,SF,316,198,0,0
tcp,auth,S0,0,0,0,1
udp,other,SF,145,0,0,0
tcp,http,SF,54540,8314,0,1
tcp,smtp,SF,1675,451,0,0
tcp,private,S0,0,0,0,1
udp,other,SF,1,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,ftp_data,SF,1556,0,0,0
tcp,sunrpc,S0,0,0,0,1
tcp,http,SF,295,4730,0,0
tcp,http,SF,244,382,0,0
tcp,http,SF,246,8356,0,0
tcp,http,SF,288,1206,0,0
tcp,private,REJ,0,0,0,1
tcp,imap4,REJ,0,0,0,1
tcp,telnet,S0,0,0,0,1
udp,private,SF,105,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,350,4404,0,0
tcp,netbios_ns,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,smtp,SF,3588,411,0,0
tcp,http,SF,303,307,0,0
udp,domain_u,SF,45,111,0,0
tcp,courier,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,nntp,S0,0,0,0,1
tcp,name,REJ,0,0,0,1
udp,domain_u,SF,41,41,0,0
tcp,other,RSTR,1,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,323,1488,0,0
tcp,other,SF,3909,0,0,0
tcp,http,SF,254,7473,0,0
tcp,smtp,S0,0,0,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,212,1090,0,0
tcp,ftp_data,SF,7233,0,0,0
icmp,eco_i,SF,30,0,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,254,1701,0,0
udp,domain_u,SF,45,132,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,44,44,0,0
tcp,http,S0,0,0,0,1
udp,domain_u,SF,44,110,0,0
tcp,http,SF,220,457,0,0
tcp,discard,S0,0,0,0,1
udp,domain_u,SF,45,74,0,0
tcp,private,S0,0,0,0,1
tcp,echo,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,uucp_path,S0,0,0,0,1
tcp,http,SF,234,694,0,0
tcp,finger,S0,0,0,0,1
udp,domain_u,SF,44,44,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,290,269,0,0
tcp,http,SF,235,481,0,0
tcp,ftp_data,SF,334,0,0,1
tcp,netbios_ns,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,838,326,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,209,3208,0,0
tcp,http,SF,229,1620,0,0
tcp,private,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
icmp,eco_i,SF,8,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,S0,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,46,74,0,0
tcp,http,SF,224,2259,0,0
tcp,http,SF,330,275,0,0
tcp,other,REJ,0,0,0,1
tcp,ssh,S0,0,0,0,1
udp,domain_u,SF,45,139,0,0
tcp,http,SF,286,8368,0,0
udp,domain_u,SF,43,43,0,0
tcp,ftp_data,SF,209,0,0,0
tcp,ctf,S0,0,0,0,1
tcp,http,SF,318,1030,0,0
tcp,hostnames,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,netbios_ns,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp,S0,0,0,0,1
tcp,ftp_data,SF,10272,0,0,0
tcp,http,SF,345,3874,0,0
tcp,uucp,S0,0,0,0,1
udp,domain_u,SF,44,139,0,0
tcp,efs,S0,0,0,0,1
tcp,efs,S0,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,other,REJ,0,0,0,1
tcp,ftp_data,SF,8737,0,0,0
udp,domain_u,SF,45,111,0,0
tcp,http,SF,233,2121,0,0
tcp,courier,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,vmnet,S0,0,0,0,1
udp,domain_u,SF,44,129,0,0
tcp,http,SF,289,6534,0,0
udp,domain_u,SF,43,133,0,0
udp,private,SF,28,0,0,1
tcp,http,SF,221,279,0,0
tcp,discard,S0,0,0,0,1
tcp,uucp,RSTO,0,0,0,1
tcp,http,SF,218,33098,0,0
tcp,http,SF,252,1423,0,0
tcp,http,SF,217,3526,0,0
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,other,SF,146,105,0,0
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,42,42,0,0
tcp,whois,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,Z39_50,S0,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,http,SF,217,3590,0,0
tcp,http,SF,229,1276,0,0
tcp,private,SH,0,0,0,1
tcp,smtp,SF,889,337,0,0
tcp,http,SF,315,1548,0,0
tcp,http,SF,54540,8314,0,1
tcp,http,SF,327,5989,0,0
tcp,http,SF,208,2531,0,0
tcp,smtp,SF,1369,331,0,0
tcp,http,SF,163,552,0,0
tcp,http,SF,233,1295,0,0
tcp,smtp,SF,2026,367,0,0
tcp,finger,S0,0,0,0,1
tcp,http,SF,319,2344,0,0
tcp,courier,REJ,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,http,SF,250,617,0,0
tcp,smtp,SF,605,329,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp,SF,872,2586,0,0
tcp,csnet_ns,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
udp,private,SF,207,0,0,1
tcp,http,SF,223,1227,0,0
tcp,http,SF,275,4221,0,0
tcp,other,RSTR,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,203,1667,0,0
tcp,http,SF,225,1484,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,217,1856,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
udp,other,SF,146,105,0,0
tcp,klogin,REJ,0,0,0,1
tcp,http,SF,239,1429,0,0
tcp,smtp,SF,1596,333,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,338,3249,0,0
tcp,http,SF,163,17431,0,0
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,221,1268,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,129,0,0
tcp,http,SF,212,3359,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,1075,372,0,0
tcp,discard,S0,0,0,0,1
tcp,http,SF,303,304,0,0
tcp,finger,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
udp,domain_u,SF,44,126,0,0
tcp,private,RSTR,0,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,http,SF,228,1745,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,312,188,0,0
tcp,echo,S0,0,0,0,1
tcp,ftp,SF,344,1063,0,0
tcp,http,SF,228,16592,0,0
tcp,hostnames,S0,0,0,0,1
tcp,other,RSTR,1,0,0,1
tcp,whois,S0,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,http,SF,230,867,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,1138,331,0,0
tcp,http,SF,54540,8314,0,1
tcp,http,SF,273,2870,0,0
tcp,other,REJ,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,272,4841,0,0
tcp,mtp,S0,0,0,0,1
tcp,ftp_data,REJ,0,0,0,1
tcp,ftp_data,SF,607,0,0,0
tcp,http,SF,357,412,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,224,1538,0,0
tcp,http,SF,371,328,0,0
udp,domain_u,SF,44,127,0,0
udp,private,SF,28,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,383,0,0,0
icmp,ecr_i,SF,64,0,0,0
icmp,eco_i,SF,8,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,smtp,SF,824,328,0,0
tcp,http,SF,192,1338,0,0
tcp,login,S0,0,0,0,1
tcp,http,SF,320,296,0,0
tcp,login,S0,0,0,0,1
tcp,sunrpc,S0,0,0,0,1
udp,other,SF,145,105,0,0
tcp,ftp_data,SF,26,0,0,0
tcp,http,SF,282,1245,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,netstat,RSTR,0,0,0,1
tcp,smtp,SF,1114,327,0,0
udp,domain_u,SF,42,71,0,0
udp,domain_u,SF,45,83,0,0
tcp,http,SF,317,2446,0,0
tcp,efs,S0,0,0,0,1
udp,other,SF,147,0,0,0
tcp,ftp_data,SF,245,0,0,0
tcp,smtp,SF,919,285,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,217,1092,0,0
udp,private,SF,105,146,0,0
tcp,smtp,SF,1294,281,0,0
tcp,other,REJ,0,0,0,1
tcp,http,SF,354,4226,0,0
tcp,gopher,S0,0,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,ldap,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,name,S0,0,0,0,1
tcp,http,SF,296,470,0,0
tcp,http,SF,215,4896,0,0
tcp,ftp,SF,1225,2451,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,130,0,0
tcp,netbios_dgm,S0,0,0,0,1
udp,domain_u,SF,46,112,0,0
tcp,other,REJ,0,0,0,1
tcp,csnet_ns,S0,0,0,0,1
tcp,http,SF,247,862,0,0
udp,private,SF,1,4,0,1
udp,other,SF,146,105,0,0
tcp,private,RSTR,1,0,0,1
tcp,private,REJ,0,0,0,1
tcp,netbios_ssn,REJ,0,0,0,1
udp,domain_u,SF,44,131,0,0
udp,other,SF,147,105,0,0
tcp,bgp,S0,0,0,0,1
udp,other,SF,146,105,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,1,0,0,1
tcp,smtp,SF,1145,328,0,0
tcp,http,SF,216,1154,0,0
tcp,http,SF,315,1732,0,0
tcp,http,SF,246,2197,0,0
tcp,http,SF,213,457,0,0
tcp,gopher,S0,0,0,0,1
udp,private,SF,1,1,0,1
tcp,http,SF,356,759,0,0
udp,domain_u,SF,44,74,0,0
tcp,klogin,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,228,3218,0,0
tcp,smtp,SF,797,329,0,0
tcp,kshell,S0,0,0,0,1
udp,domain_u,SF,46,46,0,0
tcp,telnet,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,http,SF,236,21319,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,105,146,0,0
tcp,nntp,S0,0,0,0,1
tcp,smtp,SF,1799,328,0,0
tcp,uucp_path,RSTR,0,0,0,1
tcp,http,SF,308,1512,0,0
tcp,http,SF,54540,8314,0,1
tcp,ftp_data,S1,13239,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,219,1479,0,0
udp,domain_u,SF,45,111,0,0
tcp,ftp_data,SF,15377,0,0,0
tcp,ftp_data,SF,59,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,179,286,0,0
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,37,0,0,0
tcp,auth,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,224,260,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,320,6032,0,0
tcp,private,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,ldap,S0,0,0,0,1
tcp,http,SF,200,3623,0,0
tcp,http,SF,331,1290,0,0
tcp,http,SF,161,13614,0,0
tcp,http,REJ,0,0,0,1
tcp,ftp_data,SF,1692,0,0,0
tcp,private,REJ,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,smtp,SF,1350,329,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,323,2462,0,0
icmp,ecr_i,SF,1032,0,0,1
udp,private,SF,1,0,0,1
tcp,http,SF,224,3073,0,0
tcp,telnet,SF,882,91068,0,0
udp,private,SF,28,0,0,1
tcp,http,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,other,SF,147,105,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,176,8499,0,0
tcp,http,SF,215,258,0,0
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,RSTR,1,0,0,1
tcp,http,SF,361,824,0,0
icmp,ecr_i,SF,1032,0,0,1
icmp,ecr_i,SF,1032,0,0,1
icmp,eco_i,SF,8,0,0,1
icmp,eco_i,SF,18,0,0,1
tcp,ftp_data,SF,383,0,0,0
tcp,ftp_data,S0,0,0,0,1
udp,private,SF,105,0,0,0
tcp,http,SF,180,9287,0,0
tcp,smtp,SF,3115,320,0,0
tcp,vmnet,S0,0,0,0,1
tcp,http,SF,295,180,0,0
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,echo,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,smtp,SF,12217,1457,0,0
tcp,ftp_data,SF,383,0,0,0
udp,domain_u,SF,46,93,0,0
udp,domain_u,SF,44,135,0,0
tcp,http,SF,251,4255,0,0
tcp,ctf,S0,0,0,0,1
tcp,time,RSTO,0,0,0,1
tcp,smtp,SF,1763,370,0,0
tcp,finger,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
udp,domain_u,SF,44,132,0,0
tcp,http,SF,219,3216,0,0
tcp,http,SF,180,1797,0,0
tcp,http,SF,283,1099,0,0
tcp,nntp,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,216,284,0,0
tcp,http,SF,191,20165,0,0
tcp,private,S0,0,0,0,1
tcp,kshell,S0,0,0,0,1
tcp,smtp,SF,759,389,0,0
tcp,sql_net,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,netbios_ssn,REJ,0,0,0,1
tcp,courier,S0,0,0,0,1
icmp,eco_i,SF,18,0,0,1
udp,private,SF,105,146,0,0
tcp,finger,S0,0,0,0,1
tcp,klogin,S0,0,0,0,1
tcp,http,SF,208,757,0,0
tcp,smtp,S0,0,0,0,1
udp,domain_u,SF,46,112,0,0
tcp,http,SF,167,10912,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ldap,S0,0,0,0,1
tcp,sql_net,S0,0,0,0,1
tcp,http,SF,147,4097,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,210,22101,0,0
tcp,http,SF,209,791,0,0
tcp,http,SF,266,7882,0,0
tcp,http,S0,0,0,0,1
udp,domain_u,SF,44,116,0,0
tcp,http_443,S0,0,0,0,1
tcp,http,SF,278,450,0,0
tcp,http,SF,234,2770,0,0
tcp,auth,S0,0,0,0,1
tcp,http,S0,0,0,0,1
tcp,http,SF,260,19560,0,0
tcp,http,SF,337,1425,0,0
tcp,http,SF,164,30570,0,0
tcp,http,SF,229,1181,0,0
tcp,uucp,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,233,26956,0,0
tcp,ftp_data,SF,748,0,0,0
tcp,domain,REJ,0,0,0,1
tcp,http,SF,225,4624,0,0
icmp,eco_i,SF,8,0,0,1
tcp,uucp_path,S0,0,0,0,1
tcp,gopher,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,http,SF,232,4705,0,0
icmp,ecr_i,SF,1032,0,0,1
udp,domain_u,SF,44,126,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,298,3395,0,0
udp,domain_u,SF,42,32,0,0
tcp,ftp_data,SF,2890,0,0,0
tcp,systat,S0,0,0,0,1
tcp,domain,SF,48,488,0,0
tcp,netstat,S0,0,0,0,1
udp,domain_u,SF,42,132,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,289,7560,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,280,944,0,0
udp,domain_u,SF,45,136,0,0
udp,other,SF,516,4,0,0
tcp,http,SF,244,828,0,0
tcp,http,SF,290,3376,0,0
udp,domain_u,SF,42,134,0,0
tcp,http,SF,216,827,0,0
tcp,ftp_data,S0,0,0,0,1
udp,domain_u,SF,31,31,0,0
tcp,http,SF,320,280,0,0
tcp,telnet,S0,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,http,SF,202,1420,0,0
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,268,6722,0,0
tcp,uucp_path,REJ,0,0,0,1
tcp,smtp,SF,1036,333,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,332,11953,0,0
tcp,private,S0,0,0,0,1
tcp,exec,S0,0,0,0,1
tcp,mtp,S0,0,0,0,1
tcp,http_443,S0,0,0,0,1
tcp,remote_job,S0,0,0,0,1
tcp,http,SF,237,260,0,0
tcp,http,SF,201,1584,0,0
udp,private,SF,105,146,0,0
tcp,http,SF,299,296,0,0
tcp,http,SF,298,1964,0,0
tcp,http,SF,207,940,0,0
tcp,ftp,S0,0,0,0,1
tcp,sunrpc,RSTO,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,http,SF,217,33640,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,218,1781,0,0
tcp,http,SF,194,1263,0,0
tcp,http,SF,215,294,0,0
tcp,uucp_path,S0,0,0,0,1
tcp,http,SF,313,1268,0,0
tcp,echo,RSTO,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,182,9442,0,0
tcp,http,SF,54540,8314,0,1
tcp,http,SF,326,6924,0,0
tcp,ftp_data,SF,2194619,0,0,0
tcp,http,S0,0,0,0,1
tcp,iso_tsap,REJ,0,0,0,1
udp,other,SF,147,105,0,0
tcp,ftp_data,SF,9178,0,0,0
tcp,sql_net,REJ,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,smtp,SF,1460,328,0,0
icmp,eco_i,SF,8,0,0,1
icmp,eco_i,SF,18,0,0,1
tcp,http,SF,240,1423,0,0
tcp,klogin,S0,0,0,0,1
tcp,private,SH,0,0,0,1
udp,domain_u,SF,43,125,0,0
tcp,telnet,RSTO,1506,1887,0,1
tcp,telnet,S0,0,0,0,1
udp,domain_u,SF,45,73,0,0
tcp,http,S0,0,0,0,1
tcp,hostnames,S0,0,0,0,1
udp,other,SF,147,105,0,0
tcp,imap4,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,vmnet,REJ,0,0,0,1
tcp,private,RSTR,1,0,0,1
tcp,http,SF,202,303,0,0
udp,ntp_u,SF,48,48,0,0
udp,domain_u,SF,44,80,0,0
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,8325,0,0,0
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,44,132,0,0
udp,domain_u,SF,44,75,0,0
tcp,http,SF,226,888,0,0
tcp,finger,S0,0,0,0,1
tcp,http,SF,289,342,0,0
tcp,ftp_data,S0,0,0,0,1
udp,domain_u,SF,45,135,0,0
tcp,http,SF,219,2486,0,0
udp,private,SF,1,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,54540,8314,0,1
udp,domain_u,SF,46,134,0,0
tcp,time,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,234,3248,0,0
tcp,http,SF,368,25917,0,0
udp,domain_u,SF,44,137,0,0
tcp,http,SF,297,19311,0,0
tcp,uucp_path,S0,0,0,0,1
tcp,http,SF,353,1841,0,0
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,452,7931,0,0
tcp,http_443,S0,0,0,0,1
udp,other,SF,147,105,0,0
tcp,supdup,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,294,1815,0,0
tcp,http,SF,300,279,0,0
tcp,telnet,SF,989,1113826,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,REJ,0,0,0,0
tcp,supdup,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,247,260,0,0
tcp,uucp,S0,0,0,0,1
tcp,smtp,SF,2092,327,0,0
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,251,834,0,0
tcp,other,RSTR,1,0,0,1
tcp,http,SF,221,7177,0,0
tcp,http,SF,450,5369,0,0
tcp,http,SF,197,299,0,0
tcp,http,SF,314,453,0,0
tcp,imap4,REJ,0,0,0,1
tcp,http,SF,207,2202,0,0
tcp,http_443,S0,0,0,0,1
tcp,smtp,SF,1244,365,0,0
tcp,courier,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,RSTR,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,226,753,0,0
icmp,eco_i,SF,30,0,0,0
udp,other,SF,146,105,0,0
tcp,http,S0,0,0,0,1
udp,other,SF,147,105,0,0
tcp,http,SF,240,520,0,0
tcp,http,SF,225,4112,0,0
tcp,domain,RSTR,0,0,0,1
tcp,smtp,SF,1181,389,0,0
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,232,3550,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,219,2809,0,0
tcp,http,SF,310,1715,0,0
tcp,smtp,SF,1268,335,0,0
tcp,http,SF,205,2066,0,0
udp,private,SF,1,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,198,1533,0,0
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,30,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,224,5756,0,0
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,44,70,0,0
udp,domain_u,SF,44,72,0,0
tcp,http,SF,188,17140,0,0
udp,private,SF,28,0,0,1
tcp,http,SF,278,176,0,0
tcp,http,SF,233,1092,0,0
tcp,pop_3,SF,35,130,0,0
tcp,ssh,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,discard,RSTO,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,smtp,SF,1515,334,0,0
tcp,http,SF,229,2099,0,0
tcp,http,SF,318,24665,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,258,11633,0,0
icmp,eco_i,SF,30,0,0,0
tcp,uucp,RSTO,0,0,0,1
tcp,smtp,SF,11964,1397,0,0
icmp,ecr_i,SF,1480,0,0,1
udp,domain_u,SF,41,71,0,0
tcp,private,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,208,16287,0,0
tcp,discard,S0,0,0,0,1
tcp,time,RSTO,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,ftp,SF,1235,2451,0,1
tcp,exec,S0,0,0,0,1
tcp,finger,SF,13,229,0,0
tcp,smtp,SF,11040,920,0,0
tcp,supdup,S0,0,0,0,1
tcp,http,SF,261,2635,0,0
udp,other,SF,1,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,606,332,0,0
udp,other,SF,516,4,0,0
tcp,exec,S0,0,0,0,1
udp,domain_u,SF,46,134,0,0
tcp,Z39_50,S0,0,0,0,1
tcp,smtp,S0,0,0,0,1
tcp,http,SF,311,677,0,0
tcp,private,S0,0,0,0,1
tcp,iso_tsap,REJ,0,0,0,1
tcp,private,RSTR,0,0,0,1
udp,domain_u,SF,45,133,0,0
tcp,http,SF,229,18529,0,0
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,ftp_data,SF,641,0,0,0
